fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_duration,label
280,191,16678,1613,2643093.4827653496,Benign
149,163,1260,4087,5945054.977102743,Benign
246,130,2352,561,9343112.68601118,Benign
81,181,6243,9927,12307040.185033958,Benign
164,9,10691,13035,7225785.03109282,Benign
199,35,13565,2227,10428445.941499095,Benign
277,41,18206,5092,4777792.5421815235,DoS
116,83,17915,14891,11911208.284284223,Benign
241,147,1166,8668,8748519.35731353,Benign
51,56,13523,13246,17135934.05810056,Benign
199,143,18439,3466,8898948.534384396,Benign
148,47,2254,3860,9432492.939758955,Benign
112,155,5286,6162,12251324.797505839,Benign
180,44,9009,8570,3340230.0774618876,Infiltration
282,67,5007,10104,3979108.3574193404,Benign
230,134,15992,12276,16014517.197317567,Benign
222,91,8758,10425,6194956.803651393,Benign
65,77,10723,7200,14009241.649640664,Benign
111,179,15590,4130,2851112.4295668406,Benign
201,108,16638,4369,16615086.546042249,Benign
209,162,13234,5700,19776334.107460186,Benign
242,20,15011,11183,8100127.958947903,Benign
236,63,8889,2539,10605071.936383037,DoS
148,51,13016,13579,9411527.616956243,Benign
158,120,16415,7954,17989567.224141445,Benign
124,162,5744,1807,1188746.7162407127,Benign
72,113,10796,12704,13415727.102112886,Benign
113,13,12965,7134,13394997.183267124,Benign
165,69,5287,2224,8265315.157661108,Benign
282,63,2002,6170,5167339.200223276,Benign
15,106,14589,5190,5553970.946885678,Benign
156,196,13922,2955,16208818.303063931,Brute Force
193,140,1084,1441,2255958.831124222,Benign
37,127,14015,7592,11712658.77921282,Benign
47,184,16373,5795,6829971.456587045,Benign
128,150,6156,10728,6039708.436898088,Benign
253,95,8194,8188,10609015.645089682,Benign
77,100,6783,10505,18059368.619315572,Benign
223,62,6695,3561,12743746.461709287,Benign
227,181,13357,11086,15983601.927351147,Benign
186,36,17537,13059,12412991.805994738,Benign
173,52,10653,9976,14256599.817582073,Benign
67,49,3019,9087,9215745.327072617,Benign
278,186,17155,4263,18593651.068955492,Benign
67,104,1570,12941,10536841.388344059,Benign
297,104,8922,8194,11483718.715308499,Benign
114,50,17200,9782,10974344.561842142,Benign
237,163,12769,3388,7007591.3831334505,Benign
256,169,7153,10414,5393530.276384528,Benign
197,148,11301,4943,2402864.318195545,Benign
92,178,6507,4506,14645324.658048423,Benign
195,130,5869,1586,6496230.000237045,Benign
261,50,16591,6999,8394761.300716536,Benign
247,125,4655,1804,18478635.09179804,Benign
193,92,17347,11804,11762499.638825601,Benign
293,65,3492,14351,2844483.2141748266,Benign
219,50,13304,7010,16192626.343653144,Benign
106,183,7512,1514,5866481.383079654,Benign
217,194,16243,13064,11501411.010277467,Benign
146,167,9774,8912,10689648.02241582,Benign
193,85,5350,6348,5523498.0046857335,Benign
85,174,11882,12497,3199649.6610970404,Benign
296,49,5656,14896,5013970.523404393,Benign
151,122,9511,9818,2849418.1917153466,Benign
246,51,18821,11948,6236932.360089923,Benign
34,162,17415,10622,19948652.704011828,Benign
299,156,1714,10814,8639753.039586268,Benign
76,198,16089,9164,17413879.435365193,Benign
259,175,10231,5620,11434376.150452167,Benign
127,166,17792,915,13665078.507340927,Benign
82,27,16163,14280,3970611.425260568,Benign
291,65,17008,14176,6221311.481017534,Benign
19,169,8346,2368,10698425.037549585,Benign
220,17,9038,14485,17741725.250309974,Brute Force
161,11,18511,4612,1814872.681813863,Benign
14,174,9898,2033,10631479.231748696,Benign
204,170,13031,8422,1969232.0376601683,Benign
292,184,12215,1962,9679630.85253637,Benign
122,176,12851,14690,12948495.0273201,Benign
280,196,1782,8198,15149740.63713784,Benign
172,145,6300,2365,3632108.0999519075,Benign
114,32,19563,4509,4164930.3857656135,Benign
190,100,2178,11822,9931233.512144022,Benign
53,111,3406,10428,19962692.701602407,Benign
291,102,14546,11878,7764889.8774785055,Benign
184,116,13452,8473,9123021.119895294,Benign
171,5,3724,8210,9216488.11347648,Benign
149,47,3535,9163,2533315.6057848134,Benign
141,46,11140,3677,15709270.760509912,Benign
96,99,2201,11618,5808928.964096041,Benign
185,182,11011,3365,14369674.080775477,Benign
192,192,3889,3697,10026707.697876224,Benign
138,133,18028,2961,12623815.102168297,Benign
255,55,11551,8282,2025461.0934049287,Benign
98,148,13664,14486,17909348.00391476,Benign
75,171,16704,4081,5633278.618974553,Benign
167,19,5320,9192,13731812.362515902,Benign
158,129,4088,8494,16162363.129257072,Benign
125,165,9688,620,11260735.628380744,Benign
223,91,11208,2275,7409346.41949386,Benign
262,57,9664,1106,19580164.11514046,Benign
152,149,11080,8629,6290354.552143216,Benign
259,93,8925,7875,19024584.40534214,Benign
34,110,2160,13137,3968258.5400099033,Benign
286,10,11714,1319,8395220.498924527,Benign
79,35,5312,11956,3631416.0987987425,Benign
122,44,9387,1283,1042568.9884002242,Benign
121,162,19632,2346,5944912.267533023,Benign
100,73,18935,8060,2656997.6174601396,Benign
27,139,3447,13284,19740564.938716598,Benign
158,17,5309,891,15471413.041084249,Benign
236,8,11580,8380,1070391.1301181675,Benign
223,182,9310,12437,5249285.11164825,Benign
160,7,4496,1632,13732360.584390622,Benign
201,144,2716,11668,8572490.150130335,Benign
49,69,16732,11209,16805008.697840318,Benign
251,31,2672,4945,10592354.7891389,Benign
147,111,10394,13562,13419376.974916153,Benign
189,54,2455,14533,12343710.554295132,Benign
209,21,15031,10888,13125209.111849051,Benign
212,36,14232,12152,5371878.222716422,Benign
70,183,17340,5818,8092499.344917641,Benign
201,21,8026,14719,1961955.8044253362,Probe
14,38,16438,6062,12165093.779075967,Benign
246,39,4978,14660,9725910.779439736,Benign
190,156,3471,4939,15453606.831362372,Benign
46,186,9309,1176,4921266.8278112,Brute Force
65,150,1367,6751,9299430.205288235,Benign
246,54,14417,1094,4434163.228090338,Benign
206,178,4374,12576,12665605.2797204,Benign
82,180,7773,11843,17112574.87371759,Benign
68,107,15205,3824,15543421.720530715,Benign
249,37,4812,6668,18939761.479986858,Probe
11,93,19581,6926,19462789.85540823,Benign
197,159,15351,8230,15668643.484057823,Infiltration
39,133,1900,3434,6449315.622224914,Benign
276,89,17576,5533,5165966.167091046,Benign
117,63,3770,7263,9503431.65642993,Benign
99,14,12540,6586,19883790.196965292,Benign
214,157,6180,4833,8840692.395525951,Benign
229,61,16308,11677,4782299.800873106,Benign
103,70,18334,11055,18942514.67788158,Benign
112,123,7679,1339,8332441.574324433,Benign
232,116,4606,3010,14127078.857324988,Benign
195,19,15678,12461,15974906.593677148,Benign
193,160,1257,5187,17019962.139131147,Benign
171,17,18605,3387,16604327.355333017,Benign
256,118,15388,3543,16888690.39699962,Benign
40,122,18034,2131,13685415.123979736,Benign
61,146,11510,1905,8672790.316176739,Benign
85,118,3425,8132,13678450.227212906,Benign
287,198,16011,6615,16897952.347138353,Benign
49,38,1397,12937,7662206.827864,Benign
110,105,12106,6995,6633651.815548762,Benign
120,29,17944,2989,7530437.124998107,Benign
258,116,9381,4990,11474384.524557998,Benign
200,58,9396,12128,1996433.6214649458,Benign
191,16,12207,505,15800445.561319958,Benign
218,130,4371,3081,3638187.2105538365,Benign
31,141,4041,8911,3523934.478897877,Benign
175,35,7844,11610,4755523.647765996,Benign
108,82,10897,8703,11961621.264477469,Probe
217,57,18096,3342,6425799.140275164,Benign
17,116,4456,6004,7993716.250744493,Benign
199,47,11876,7347,18701333.10858443,Benign
184,170,5406,9149,17096841.41956272,Benign
282,46,14165,10964,17191620.128990866,Benign
26,128,12791,8858,11975194.83319377,Benign
99,180,14144,7783,17462856.798519135,Benign
150,71,8649,14649,15792750.681470517,Benign
154,70,4877,2473,19111499.25531018,Benign
175,148,6651,10636,2222999.6954163956,Benign
87,87,13818,2695,1545815.5394247244,Benign
271,98,5112,12823,4325568.873753931,Benign
172,109,5565,8074,18652611.589651536,Benign
23,148,5977,8643,12505737.013130672,Benign
248,35,9775,8052,9096137.836210337,Benign
81,122,11188,4328,10741510.168046882,Benign
152,190,1841,5585,16762487.176325731,Infiltration
292,32,11567,5237,18653089.920274556,Benign
278,8,5038,739,14864277.851907287,Benign
250,142,2804,9608,15437108.82580863,Benign
254,183,9921,3452,7087182.839112922,Benign
172,22,5349,12130,9873668.710216245,Benign
69,51,10655,1355,17818993.67595215,Brute Force
15,164,15906,11356,15932748.091378972,Benign
206,162,15879,3738,14001147.450765606,Benign
67,168,5946,1053,2239689.881874288,Benign
226,13,11359,8634,1750637.1696251421,Benign
35,168,7657,11505,3477807.9191659056,Benign
14,33,16989,10577,12046430.884758834,Benign
29,148,18956,14112,11191350.099481849,Benign
207,96,14266,11637,18911125.704394024,Benign
68,153,7240,9920,14200433.160824532,Benign
251,68,10585,8886,6585479.729563095,Benign
155,115,16776,7838,4068429.5824982487,Benign
282,198,17640,12379,17141131.54723926,Benign
258,128,1127,6494,9732857.97009146,Benign
23,191,10574,10117,13415920.450768126,Benign
22,114,12920,12511,11737728.525225254,Benign
53,122,15392,3193,3041670.5765960654,Benign
28,160,15917,12445,2084109.2899547135,Benign
72,187,3205,2471,8163345.604611857,Benign
248,104,9513,5902,7869455.653368635,Benign
109,35,11548,9191,13802164.146409221,Benign
172,165,5379,13954,13011807.772922073,Benign
131,192,9067,4614,19409877.64081589,Benign
53,173,12305,4273,17303890.55265986,Benign
154,85,13148,4147,10435067.989730468,Benign
59,50,13901,8409,10500481.698691215,Benign
74,53,11888,3366,13808455.353141192,Benign
297,197,10708,1186,3167721.0726922355,Benign
173,46,12485,2567,19997920.727996457,Benign
150,155,15117,6407,10857353.923628855,Benign
137,116,15220,12613,18288192.60427043,Benign
248,31,17221,947,19379770.35839195,Benign
196,164,8081,10458,12051212.058143044,Benign
217,92,3371,9816,2963624.3029707316,Benign
229,125,6016,793,11893570.359979453,Benign
199,7,7302,14361,12355206.306153748,Benign
293,64,7382,4660,15994669.598693289,Benign
246,83,13607,3046,1916356.0729032168,Benign
203,149,12452,8767,9859991.976706784,Benign
296,36,16865,7544,18532634.90839945,Benign
268,11,19825,4275,19834682.494894415,Probe
255,75,2017,11374,4636270.896425515,Benign
145,132,4047,11888,17541380.861965667,Benign
289,62,14492,10766,3778760.670982238,Benign
280,172,11260,14426,16982314.256790042,Benign
180,116,14894,9991,6268276.821885607,Benign
168,52,12857,14383,19232880.05493371,Benign
210,183,5250,11419,14214438.267112106,Benign
54,189,8391,4678,8583101.42640543,Benign
273,115,3446,4034,6338493.268255159,Benign
80,75,18783,2553,5469513.022014462,Benign
112,169,11711,7612,13935054.212992117,Benign
134,79,13119,2199,18020029.04896075,Benign
295,78,4687,13155,15343897.42267253,Benign
239,125,17367,3018,16861039.222314306,Benign
155,59,8864,10429,15846291.585056206,Benign
206,45,7127,6068,19603805.663462367,Benign
230,101,17936,10622,15398293.609700171,Benign
69,152,14834,7332,4994341.850935202,Benign
107,37,9921,9061,16040370.844015783,Benign
180,172,19944,4239,7119317.858711217,Benign
182,38,6108,4873,19920197.390594304,Benign
160,66,5266,839,8156779.7819027845,Benign
131,23,5945,3362,6563081.3610973675,Benign
117,175,9985,1113,5545103.72466932,Benign
13,195,9366,1603,13511778.389109027,Benign
102,14,3551,12469,3075200.6793630924,Benign
15,124,4848,9484,19117637.752926465,Benign
297,127,4456,7246,6591940.894219606,DoS
115,108,13031,8758,6612611.609730973,Benign
155,145,9119,13002,1875255.818434123,Infiltration
280,9,11162,5011,5674332.83959791,Benign
105,62,2660,7812,8960607.757848516,Benign
238,63,14208,13339,8022521.414260196,Benign
211,132,11716,12487,6187378.507288184,Benign
221,191,14009,5905,1774132.918944766,Benign
15,90,12727,1070,6711046.098507206,Benign
121,108,14921,9231,15788287.82699928,Benign
115,147,14021,5856,9337053.420879953,Benign
148,133,12233,616,6524731.604375558,Benign
105,42,13600,10890,6791050.548811198,Benign
223,111,11501,13894,11534313.953384114,Benign
31,113,9422,7724,6743560.87704242,Probe
202,57,16739,14540,12985149.077457696,Benign
159,56,11885,3531,19799635.760777187,Benign
256,5,8476,3956,1782351.5573223075,Benign
276,15,8931,14031,4205998.358250005,Benign
260,62,14699,14096,4403043.360491457,Benign
12,132,3804,3551,9494336.040708285,Benign
85,172,17136,14565,1786955.5290141143,Benign
96,192,18225,11173,10072909.977107817,Benign
279,48,6575,11059,18649570.403456476,Benign
234,10,12775,10326,1219717.6851613377,Benign
27,160,11681,8933,7933838.476518438,Benign
122,163,15918,9156,15456981.670108331,Benign
260,12,14106,10942,3935395.5063424865,Benign
242,9,1607,13336,2473621.0480043003,Benign
288,110,5618,14256,12984792.207990132,Benign
211,186,15089,8307,1189067.271940646,Benign
92,116,16568,7802,16233639.3322246,Benign
134,21,5257,13645,2270202.3177558766,Benign
184,170,16931,2378,10962730.928986857,Benign
78,13,16794,5381,15062426.494326817,Benign
56,82,11223,5136,5598208.786183071,Benign
265,18,17585,3034,2967263.076532013,Brute Force
224,158,2364,10597,4336832.561952567,Benign
39,117,1751,4309,17238987.86676516,Benign
290,194,14237,9263,14409825.541388454,Benign
246,95,15708,6105,4763862.9350868575,Benign
257,29,8545,8233,14606295.145488895,Benign
34,168,6344,11400,14463745.233965049,Infiltration
83,102,2205,4141,19956776.864013247,Infiltration
215,165,10512,12196,8439564.446992338,Benign
103,7,4887,12311,17432216.388712645,Benign
136,143,2330,1156,9482411.033483485,Benign
34,116,9622,3651,18057444.24872237,Benign
125,190,5683,9640,2740409.4828800363,Benign
57,196,19658,4610,4330939.972379638,Benign
235,150,4365,11714,17149132.89826711,Benign
275,51,18647,7707,16566706.158002505,Benign
108,176,5299,13892,6803242.0452827625,Benign
20,191,4733,806,12339168.044535633,Benign
94,54,2665,9396,8271294.719938685,Benign
223,161,1860,4992,1196029.6367669057,Benign
182,128,18228,9369,1495978.4047754132,Benign
218,94,12681,11604,2030870.944149952,Benign
73,71,17520,12685,12287370.932185994,Benign
267,6,12424,8902,6305326.97080503,Benign
130,157,6786,4994,3735017.66798292,Benign
63,151,10345,1896,18881491.060433865,Benign
281,172,12598,3960,3305054.6745431013,Benign
250,6,9325,4853,13805652.612072676,Brute Force
252,69,19445,2662,17989043.473630514,Benign
27,194,5378,13121,4112763.677530545,Benign
196,95,12045,13136,5079863.962345587,Benign
153,186,4730,10972,11902457.137943186,Benign
271,177,12684,8176,10660525.041197157,Benign
248,120,7122,5044,10899520.920839082,Benign
85,53,2795,3648,11538883.786343684,Brute Force
197,73,11041,12772,19048155.40325984,Benign
255,170,9187,1327,2022922.7973720494,Benign
139,136,5840,3155,15448521.893201564,Benign
292,149,11919,10837,5417622.025727934,Benign
88,130,4726,7211,8099875.733275259,Benign
81,185,1259,12393,2696531.336336217,Benign
272,57,18625,13249,9466908.613917328,Benign
200,116,2843,9191,16280165.793227307,Benign
72,163,14754,11370,2876066.432126144,Benign
21,154,3280,9753,6236468.366185681,Benign
150,143,8796,8364,8088172.464863475,Benign
263,166,5567,8025,2974084.8586652046,Benign
52,117,10300,14053,15484019.389561737,Benign
26,147,2255,5670,15951993.536131084,Benign
72,118,7462,3996,16882004.957819395,Benign
262,142,11432,6594,12094027.891320046,Probe
17,185,19042,4722,10637537.596233143,Benign
99,52,15942,9818,5988496.463953598,Benign
217,35,13150,2489,13448001.378520407,Benign
293,41,4371,11216,9446706.227455325,Benign
127,112,8620,11992,19444751.715470377,Benign
184,32,3932,11462,19395410.442514677,Benign
85,163,10778,7079,18198897.50453369,Benign
110,74,11304,6004,7841693.622272307,Benign
160,18,9119,4680,7991476.651727123,Benign
279,126,15557,1882,17200790.1168306,Benign
80,20,15407,13573,14853563.703087857,Benign
189,29,5983,14862,14382858.426542832,Benign
133,171,3521,4667,6312609.2105982,Benign
294,70,17402,3666,16833623.61953504,Benign
204,42,19953,3135,12008990.87299592,Benign
237,173,17343,6045,9490445.910532888,Benign
284,107,1783,9721,17443020.35805344,Benign
115,102,10898,5709,8489985.511860166,Benign
30,119,17798,14403,13424590.425487546,Benign
73,44,9555,10310,9852198.458078641,Benign
174,68,11767,12939,12262018.317250067,Benign
36,93,2103,12320,1770382.961321093,Benign
294,104,6309,9927,9761188.100351298,Benign
157,148,2171,11322,11573334.84243871,Benign
290,86,9634,5882,10361667.360242512,Benign
173,81,7408,4483,17100797.07762956,Infiltration
233,63,13135,1905,6911355.521044514,Benign
281,95,14710,8237,17797454.089086268,Benign
155,102,7636,6700,8665777.428230919,Benign
39,143,3589,6242,14196007.91295247,Benign
54,5,11031,12929,2647731.832138657,Benign
284,17,10695,7211,4802927.587807631,Benign
43,34,16527,10239,15462154.211684164,Benign
150,22,6722,2384,1234245.025234168,Benign
230,82,14402,13819,19402027.04379489,Benign
31,145,18106,13997,4621949.1202010885,Benign
189,36,1841,5672,18124775.73865734,Benign
240,75,19731,2684,10802955.53629943,Benign
47,54,1645,6817,11726931.971045472,Benign
79,120,9215,7503,2598503.9714494757,Benign
125,117,17390,8910,7939156.328989988,Benign
248,84,4701,7930,3968158.3548295265,Benign
157,35,14908,4850,10992698.392857913,Benign
18,55,10463,9503,11463910.76776704,Benign
297,159,13453,8961,14483672.042101895,Benign
59,64,13715,14398,17687285.000540484,Benign
14,37,6630,6867,9895416.509127354,Benign
135,185,16902,13670,5433847.031531526,Benign
84,131,3556,5199,7337861.567391341,Benign
174,165,8387,11897,17094706.445839807,Benign
287,130,10858,9878,3771406.2164964676,Infiltration
299,45,14630,2233,12917865.488434967,Benign
86,23,5661,13488,1248631.7930133934,Benign
146,45,4801,3467,5667717.240630612,Benign
115,89,8413,572,12236761.452527732,Benign
104,93,18547,5493,9671828.760050744,Benign
144,46,13071,6617,10377440.314621396,Benign
77,124,18665,8385,13550678.958732514,Benign
156,27,11856,5542,5457134.463952782,Brute Force
168,37,12087,13330,6335293.866203546,Benign
172,24,9187,8561,14004705.941129081,Benign
198,157,17686,12753,11227536.74333351,Infiltration
104,94,14805,1130,1277149.660917725,Benign
